account_id,in_degree,out_degree,in_value,out_value,pagerank,betweenness
15193,4,6,1413.8500000000001,2523.6600000000003,2.4080397384931998e-05,6.654570748087372e-06
15779,4,6,1505.3600000000001,2299.92,2.8975680246245725e-05,4.9892809826450876e-05
19435,14,18,4511.389999999999,2546.4599999999996,9.023684428938466e-05,0.0011556171475571792
10177,4,4,1284.73,610.9599999999999,5.948175220878722e-05,2.7978768278005764e-05
10415,4,3,1124.68,1102.8000000000002,3.6600211587659125e-05,0.0001639131587038705
18169,9,12,2742.0699999999997,2005.3299999999997,5.873787396988678e-05,0.00017294626093017695
5794,4,6,1537.6200000000001,1456.5,2.3552031791919548e-05,3.091049544550151e-05
8861,7,12,2456.3700000000003,4944.4800000000005,5.099866182001651e-05,0.00012062320934719138
17373,7,8,2088.6,916.7200000000001,6.663976058843652e-05,0.0001144684035727608
18720,10,1,3365.06,310.16,0.00010992522793193307,0.00013463191245451415
3129,2,5,529.57,2357.55,1.4472007912288419e-05,1.4315512159848033e-05
4645,4,7,1329.37,1802.27,2.4984199784863674e-05,0.00020929766419396255
3130,4,5,1480.13,2735.55,3.19385694814115e-05,3.0661459084968076e-05
16424,3,7,1739.26,2574.7400000000002,2.1301584978098152e-05,2.7658872299850108e-05
18066,7,10,2276.6,1738.2999999999997,5.0335490939213116e-05,0.00020153673266322291
18682,7,11,1715.0499999999997,3352.03,6.194316764872338e-05,0.0002502737742310767
3131,4,5,1139.53,2869.0,2.2237279739238037e-05,2.216641891730368e-05
5911,6,7,1923.5299999999997,2249.45,4.350838622517433e-05,7.987572740046965e-05
13984,3,5,1102.05,1701.0,2.9158054562019732e-05,0.00016862289225804216
19302,13,6,3157.21,1107.1200000000001,9.360848373968205e-05,0.0002196404305259805
12662,3,4,945.6700000000001,908.08,2.2639860216509526e-05,1.970896635783435e-05
13879,5,5,1463.54,1336.35,2.92306225037943e-05,0.00010897390166086547
19062,11,9,3822.6100000000006,4581.63,6.25106240163246e-05,0.00011841133848416526
3133,3,5,782.31,2090.8,1.864421450497747e-05,0.00010623412340019946
10530,3,3,1456.75,868.0500000000001,2.383339775836213e-05,1.4223619711845958e-05
13109,3,5,959.8799999999999,2719.15,2.526174113600483e-05,6.866536212081705e-05
3135,4,5,1030.26,2797.0,2.501149772090309e-05,0.0006318346845569698
17494,8,8,1833.2000000000003,1424.5599999999997,5.9438389589801564e-05,0.001218421212244209
18241,9,10,3592.16,1700.8,0.00011735600253534182,0.0008911169072020049
18805,9,12,3200.88,6951.600000000001,5.076129604258025e-05,0.000316665106728261
3729,5,5,1680.11,1925.8000000000002,4.0811805631550206e-05,0.0002049180870447395
5410,5,6,1792.8999999999999,968.3399999999999,3.525998313016661e-05,0.00015465046523700706
12842,3,5,1371.66,2374.5299999999997,4.152457097396569e-05,5.800893408569191e-05
3137,5,5,1676.83,2458.65,9.350323301237247e-05,0.00012335966639400814
11118,3,3,1129.71,1444.26,3.594835111263112e-05,6.401587353018284e-05
13946,2,5,768.9300000000001,1589.75,2.7053026014183686e-05,1.3798354089517436e-05
14403,4,5,1324.23,1817.75,9.32939393513983e-05,6.09550860581298e-05
3138,5,5,1756.0499999999997,2056.25,3.767672119243824e-05,9.811024925234554e-05
4360,4,5,1410.5300000000002,725.1,4.573979066158316e-05,0.0001018710667672076
9185,13,15,3013.06,8016.149999999999,7.926483756467136e-05,0.0003911586968855878
13300,4,1,998.75,104.23,3.506869460089501e-05,2.3390580856773787e-06
13888,5,5,1600.5200000000002,1688.8,0.00011924786031158974,7.866943174074178e-05
3140,4,5,980.5,2499.45,4.706424047408007e-05,1.5476939421459804e-05
14145,5,5,1426.51,580.0,0.00012140699823550455,0.00023164537775399084
16101,5,7,1442.82,1264.1999999999998,3.366360716355917e-05,5.106506336138145e-05
18640,9,2,2579.0,794.4,6.432517227326341e-05,5.216659431864217e-05
3142,5,5,1598.8600000000001,2065.2000000000003,3.497714430732266e-05,0.00013288092322549767
5874,6,7,1938.14,1616.0200000000004,4.699855609271616e-05,0.00020324416241113483
6391,3,7,1471.3200000000002,835.0999999999999,2.2090302424914982e-05,9.498262637581175e-05
13050,4,5,1190.6,2276.4500000000003,3.3027704198771616e-05,1.9339787866529005e-05
14285,4,5,1239.77,847.2,2.6637095208862705e-05,5.701785614478114e-05
3143,4,2,1024.77,1166.3,3.24992835300476e-05,8.895471188841566e-06
3144,5,5,1481.0700000000002,2439.9,4.4378110563466864e-05,0.00019635756664561103
3145,5,5,1951.09,2099.55,3.341472428021522e-05,0.00016847913684292406
12993,5,5,1675.96,2476.35,4.393776315126414e-05,3.966224298565315e-05
13381,5,5,1751.44,583.05,3.408514619347049e-05,0.00016271044166114694
16810,6,7,1162.0800000000002,3006.08,3.362459852755907e-05,0.00031033700264309234
18402,9,4,2322.0,1310.56,9.230333725529335e-05,9.118059839561528e-05
3146,4,5,1194.0500000000002,2751.6000000000004,4.799072894205843e-05,7.055868830201701e-05
6716,5,7,1933.2400000000002,1412.39,3.1893593116412945e-05,7.218702789787774e-05
14668,5,6,1709.96,2378.88,3.435134881405826e-05,0.00014280797560256163
15977,6,7,2441.52,1958.32,5.78731179919079e-05,7.34431637689921e-05
15552,5,6,1817.66,699.0,3.429819342185445e-05,0.00017120661298561612
3148,2,5,656.45,2133.9500000000003,3.242839542002803e-05,0.00010201371831340073
4292,4,5,1473.7100000000003,621.25,2.4128160742211988e-05,3.907339888884034e-06
3149,3,5,1219.35,2236.8,1.8437147904671153e-05,2.524315113858187e-06
13060,4,5,1329.81,2752.9500000000003,3.0884103443149226e-05,3.0094675062747083e-05
19388,9,12,2660.71,2116.9200000000005,4.999485759898447e-05,0.00017674181462792158
19740,18,26,5858.13,5694.520000000003,0.0001066235230111168,0.0011673487569942296
3150,4,5,1184.23,2547.25,2.3578725060989757e-05,0.00015553675535469116
3194,3,4,990.7900000000001,2140.16,1.769316693092214e-05,4.475914102739937e-05
3548,4,5,1202.03,646.9,2.919048330038674e-05,3.542553983460294e-05
9102,9,6,3017.19,3042.3,7.643114945265781e-05,0.00010167728067798503
17757,7,9,2259.72,1833.0300000000002,5.226030502692894e-05,0.0001531786382233254
9104,10,13,3472.3599999999997,6127.159999999999,5.56993070795871e-05,0.00039161892235862035
15510,6,6,1876.9500000000003,1170.66,3.469066502048579e-05,5.0931326976868586e-05
16382,3,7,1268.07,1036.5600000000002,2.694461200523769e-05,2.7967331207364298e-05
3891,4,5,1194.63,1540.65,3.230719111148418e-05,1.2917935490555e-05
5677,6,6,1720.2800000000002,1433.82,4.651751684532576e-05,8.669909402679779e-05
7876,8,9,2187.8599999999997,2680.6499999999996,6.601825734193151e-05,0.001205124159446209
17310,3,7,1034.89,831.8800000000001,2.3696113194151096e-05,3.227083118755695e-05
3153,5,5,1904.44,2589.75,3.556999314177483e-05,0.0001345993050706441
14438,4,6,1635.93,1211.34,2.7999139339922742e-05,7.815925857173676e-05
8256,8,10,2361.35,1471.1000000000004,0.00020398500096659834,0.00214913860355845
3155,3,5,725.22,2481.15,4.7030162058048196e-05,4.011292235946513e-05
13120,5,5,1719.0100000000002,2508.35,7.364242258259173e-05,6.641205121594754e-05
15213,3,6,794.2900000000001,943.9800000000001,2.9154181726417588e-05,3.58604910545969e-05
4927,4,6,1154.2,2788.38,2.2886655302950562e-05,1.4574385834192647e-05
10823,3,3,1040.33,1598.19,3.5946862297289634e-05,3.488761228654017e-05
11017,2,3,830.2,1628.34,1.682727247959184e-05,4.16763186608472e-05
17288,6,4,1971.59,597.88,6.955399870472981e-05,3.638938660775259e-05
18230,6,10,1536.17,1370.2,5.693250417260782e-05,5.749258016826697e-05
3157,2,5,318.52,2662.9500000000003,1.3509416397938498e-05,3.6233002933786722e-06
11565,4,4,1162.83,780.0,2.5133774203036608e-05,0.0001088814121036377
12480,4,4,1369.54,1116.44,6.584191557977772e-05,1.0628134996283002e-05
3158,4,5,651.22,2269.9,6.913734481112061e-05,1.371513910475397e-05
5504,5,6,1674.54,726.0600000000001,5.577712463588617e-05,0.00010965433019915004
12872,4,5,1038.35,2453.75,0.00010410177168526975,7.29734503447906e-05
15598,3,3,854.6500000000001,429.15000000000003,2.4940371805985666e-05,6.595273527358035e-06
4857,4,6,1120.01,3230.28,2.430742273841301e-05,2.063371762348146e-05
9735,19,2,5601.3600000000015,452.54,0.00014807824978285263,0.00018093794941381457
19447,14,14,4552.329999999999,1447.7400000000002,9.286696958557005e-05,0.00028371698973419113
3160,3,5,1251.8400000000001,2622.9500000000003,2.0008817802677322e-05,0.00014541282608159585
6708,3,7,994.34,2312.45,1.8447965390775775e-05,3.1911432323289865e-05
8674,9,3,2648.36,949.6800000000001,6.859563892842519e-05,7.393453452385043e-05
17399,5,1,1845.02,108.3,3.0325070555895136e-05,1.1110034821862e-05
18508,7,11,2118.74,2269.3,3.9574751565379664e-05,0.00016698152042865028
3972,5,5,1764.3,1979.75,3.9483656133911974e-05,0.0001366900722927598
13731,5,5,1727.3400000000001,1162.85,3.510880983071933e-05,6.345986946852158e-05
16012,5,7,1539.32,1281.77,4.033588610769552e-05,4.9260682969026046e-05
3162,2,5,915.1,2180.2000000000003,1.4933592289083573e-05,0.00013122896978284626
15490,6,6,1604.29,1005.6,5.23082672578977e-05,0.00020458929483862612
16361,7,7,2490.17,1154.5800000000002,6.99861773975626e-05,8.518125552121443e-05
3163,3,5,992.3199999999999,2195.7,1.917198408449306e-05,1.4036614873359135e-05
12594,3,4,1421.8899999999999,967.2,2.041700504085475e-05,0.00010265453727681147
3164,5,5,1445.06,2548.45,4.419901842339182e-05,0.00013695915634281047
14322,5,5,1793.59,591.65,4.469087136973334e-05,1.9172686872597345e-05
16225,6,7,1665.84,1362.8300000000002,4.352164005833742e-05,0.00010610792979164894
18153,7,2,1879.2800000000002,268.64,4.37253728543946e-05,3.416781225003505e-05
10702,3,3,1411.58,915.69,1.8688195611741944e-05,2.350385988821334e-06
14208,5,5,1886.1399999999999,919.4,6.411833191316836e-05,8.551770018435947e-05
3166,4,5,1182.38,2311.75,3.061452964592772e-05,0.00014435815517817551
6335,5,7,1549.68,766.57,3.15273056644284e-05,6.237164676468081e-05
16404,4,7,1192.98,2560.11,3.6310326115550224e-05,8.308621321797925e-05
19546,17,2,4893.25,361.38,9.64804188480591e-05,0.00014799474195290396
3167,3,2,749.94,869.58,2.6207227124483322e-05,1.3525487943996357e-05
17590,5,8,1820.01,1110.0,3.5225085159896464e-05,0.0003662435448697603
3168,2,5,456.33,2048.5,7.963400954702115e-05,1.916512841773084e-05
5888,7,7,2075.37,2041.2700000000004,5.9534624079251265e-05,0.0002255453777577784
6861,5,7,1694.26,4114.81,5.087607771203722e-05,4.640762686731172e-05
18379,7,3,1890.69,313.95000000000005,5.013847209210296e-05,4.025950984314919e-05
4162,5,5,1881.25,574.55,7.477934331907544e-05,6.0999566806768326e-05
14800,6,6,1419.3799999999999,3315.1799999999994,0.00012247900949968507,8.447822137963511e-05
19162,10,2,2871.16,1080.16,5.565556125674305e-05,1.9815597892969684e-05
3170,5,5,1613.89,2528.45,5.086835252766384e-05,0.00014837943547116444
3217,4,5,1195.8,658.15,2.921953451729156e-05,5.003053848567455e-05
4619,3,6,1189.07,1990.74,2.4612677716483543e-05,3.504254068335636e-05
7226,4,8,1204.23,1283.04,3.181894205693122e-05,0.00026226351747089073
3171,5,5,1713.7600000000002,2612.6499999999996,3.9609734596237965e-05,0.00032530934793389044
8123,5,10,1463.9899999999998,1001.2,3.553849824064918e-05,0.00020224488058121547
17867,6,1,1640.3,394.16,6.325970088461044e-05,1.3351321782308142e-05
3172,4,5,1191.41,2546.5,3.346701296560263e-05,5.602070278071658e-05
5470,5,6,1525.49,1119.48,2.5413180929159915e-05,1.452067037176525e-05
12328,4,4,920.8199999999999,480.92,2.3541490085018788e-05,4.140828279108857e-05
3173,4,5,955.26,2658.8999999999996,2.945258445578128e-05,0.0002777113158000045
3286,2,5,880.73,962.3000000000001,1.678014439028648e-05,5.6862982060683404e-05
6935,8,8,2436.13,3492.080000000001,5.082030667075579e-05,0.0004204131680215476
3174,2,5,649.49,2870.1499999999996,1.9147179195936964e-05,6.864881198875323e-06
4596,5,6,2018.1,1982.3399999999997,2.7625344811086477e-05,0.00022084192788633504
13589,4,5,937.1899999999999,804.7,2.4252468382298154e-05,8.142335300243638e-06
3175,2,2,967.8499999999999,927.0,1.9363989755893147e-05,2.7014120915519284e-06
4966,6,2,1571.9899999999998,988.14,4.5902451387858015e-05,1.1373525619006276e-05
15699,6,3,1879.14,689.64,6.523210085527984e-05,7.998846601527367e-05
17461,7,8,2198.6400000000003,1442.24,3.6019995304694e-05,0.000140210409150496
3177,4,7,959.24,2724.5,2.798403978473796e-05,4.531016326892053e-05
7427,7,1,1908.69,179.21,5.4099199047005364e-05,3.6912563909683604e-06
3178,4,5,1503.0,2330.85,2.4934151621413452e-05,8.640347786561647e-05
13317,5,5,1782.86,756.5999999999999,8.125035438525176e-05,6.206246251890031e-05
17625,5,7,1395.69,2631.44,3.563629131819841e-05,6.04150595903871e-05
19860,27,14,7857.840000000002,2650.9300000000007,0.0001319704511597895,0.002857507392952893
6871,2,7,690.38,4053.9799999999996,1.834594022816996e-05,8.828550377014512e-05
8680,7,11,2134.34,3076.039999999999,5.8902558384238674e-05,0.00017456058206839417
12470,1,4,498.88,820.64,1.4043383115366513e-05,5.4727884355432344e-06
9094,13,10,3925.2500000000005,4435.100000000001,8.466979148840147e-05,0.0003609026029342237
3181,5,5,1442.9900000000002,2737.6499999999996,4.122337171846589e-05,0.00023286324209723281
13471,3,5,907.99,880.25,2.372241553982897e-05,7.399783328366123e-05
15494,5,6,1587.02,1045.98,7.936983216098418e-05,0.0001753235213211008
19336,11,16,3579.0499999999997,2936.32,0.00014032803404472635,0.0005618170065365961
3182,3,5,711.8,2026.0,1.9494509203144114e-05,2.634246647187934e-05
6967,5,8,1037.46,3220.64,3.1473599250141915e-05,3.0196631987492175e-05
16299,2,7,685.8399999999999,1090.18,2.206638253768389e-05,8.767699070217266e-05
17468,8,8,2125.19,858.08,5.1329955589509874e-05,0.0012237092419337527
18662,6,11,1727.72,3092.8700000000003,4.075660623746805e-05,0.00020376543597890243
3183,4,3,1301.62,1643.0099999999998,4.673130564632557e-05,1.7008161173854276e-05
18963,11,12,3050.0099999999998,4928.76,9.75883440212492e-05,0.0006725068814004507
4256,5,5,1582.23,745.4000000000001,4.7943451408998226e-05,0.00022729255810689051
5923,6,6,1837.0799999999997,1270.32,4.391323447450728e-05,0.0001412812873348874
3185,3,5,691.6400000000001,2001.35,2.0402257044123585e-05,2.7609943170507606e-05
4379,3,5,1303.3899999999999,978.6,2.178077998314768e-05,0.00012896806881412657
5612,4,6,1231.99,1571.5200000000002,3.3058347348270393e-05,4.4803506572084225e-05
8086,8,10,2164.91,1787.2,7.029915974071515e-05,0.0003252572167818275
13233,2,5,581.02,670.95,1.6579994306306237e-05,1.672048661162449e-05
3186,3,5,854.61,2562.0,2.3155055180321048e-05,2.539600007282021e-05
8608,7,11,2092.15,3244.78,0.00014252252136261613,0.0005191805987483441
11767,3,4,1352.79,1062.28,2.1287807836505126e-05,1.4814940563254608e-05
14429,5,6,1174.3999999999999,1835.64,3.0386536000348306e-05,3.55686483426377e-05
3187,2,6,503.39,2431.5299999999997,1.9256292414988047e-05,2.378051883057083e-05
13151,4,5,1840.26,2718.6000000000004,2.37716474755149e-05,6.793002862786762e-06
15457,9,6,2477.87,842.82,5.227176560266273e-05,0.00045773490719758345
18227,7,10,1796.2199999999998,1407.7,8.058185028780186e-05,0.0005450065230584818
19595,14,1,3751.14,176.41,8.594540018827651e-05,2.817049027199334e-06
3188,3,5,907.0600000000001,2138.3,1.9710770000484048e-05,1.4050805107049004e-05
12865,5,5,1511.64,2727.25,9.761075325421044e-05,4.365321989568275e-05
18221,6,10,2235.86,1384.6000000000001,3.999249422054831e-05,0.0001325284940299721
19301,12,1,3205.37,179.33,0.00010584192421549041,9.321748305378134e-05
19734,17,4,5243.210000000001,948.84,0.00010438375158598188,0.00020834511761693068
3189,5,5,1610.3500000000001,2871.15,4.574730514218282e-05,3.843480040274813e-05
3190,4,5,683.3100000000001,2054.9,2.7553646202170338e-05,1.806929820413289e-05
8164,7,7,1749.4099999999999,1047.97,3.984392620242612e-05,0.00016915129143044223
15140,6,6,1732.21,2692.38,4.552993399843041e-05,0.00026190323242718906
17812,9,3,2419.73,942.06,5.535656579743668e-05,6.093768895930495e-05
3191,3,5,1031.48,2907.3500000000004,2.042240238760866e-05,1.958726983924266e-05
17280,8,8,2429.4399999999996,1135.04,0.00014101995684809228,0.0002220720611579666
3192,3,4,1034.22,2134.0,2.4441992490401708e-05,0.00020641107325312957
5222,4,6,1637.26,789.78,2.7039935885887146e-05,2.7346131915211785e-05
8862,7,12,3033.8900000000003,6696.839999999999,6.842034720636504e-05,9.968533821647275e-05
17213,7,8,2107.8199999999997,1402.88,5.6646586673034595e-05,9.228564094715318e-05
3193,2,5,640.37,2765.9500000000003,1.4722603466727096e-05,6.040555672075524e-06
12385,4,5,1570.9199999999998,878.85,2.8482363249586548e-05,1.7770891677050543e-05
3784,5,5,1966.37,1018.3,4.3358122175922544e-05,6.608059533337299e-05
7106,10,5,2435.52,2374.7,5.8093846569616953e-05,4.0877185651802954e-05
12199,3,5,1175.58,586.56,2.089895046305484e-05,8.244085937969358e-06
3195,4,5,908.75,2758.35,3.742959556114603e-05,4.567665859865654e-05
14561,5,6,2048.62,1399.26,4.3751189452791666e-05,1.8526268741582832e-05
17597,6,9,1894.9399999999998,1639.17,3.996241328486088e-05,5.885130220825487e-05
19761,22,6,6980.61,2127.48,0.0001405592560702521,0.0004708448290053141
3196,4,5,798.93,2731.95,2.8643869960056498e-05,0.0001412190701806023
5517,4,6,1228.04,1194.78,2.5247152262045244e-05,4.287059541038306e-05
5631,3,6,1010.6500000000001,1294.98,2.0735615428697198e-05,9.477555331341859e-05
8227,8,10,2343.0299999999997,1475.0,4.134184676136757e-05,0.0003266718007759556
16719,6,7,2242.1,1858.2900000000002,4.683538608017351e-05,0.00033788447603675666
3197,4,1,1306.42,578.96,2.6844155514915028e-05,0.00013085537989634816
10863,1,3,471.97,1262.76,1.2602103886056635e-05,1.8968304366051958e-06
11298,2,3,863.6600000000001,437.90999999999997,2.812355148660461e-05,1.3048668545428293e-05
16998,8,8,2533.0,3705.760000000001,5.765686053751243e-05,0.00036320916532754796
3199,1,5,160.11,2382.75,1.4035891598152363e-05,1.2670375695183877e-06
7267,7,8,1868.54,1264.3999999999999,5.238956424642367e-05,0.00044317593249240135
7651,8,9,2862.58,2684.97,4.9661237783316004e-05,0.0008110135277062984
13501,5,5,1412.3400000000001,680.25,3.599961249535311e-05,8.786083567047262e-05
3200,5,5,1305.1200000000001,824.7,0.0001559295660781368,8.162722244584826e-05
13441,4,5,1273.3000000000002,996.5,4.8163450345426355e-05,7.149750166915411e-06
18299,6,3,1181.95,492.99,5.5490092217782285e-05,1.2757697532682612e-05
3201,5,5,1305.79,765.1,0.00016000229062077443,7.881381211641573e-05
6269,5,7,1469.1499999999999,903.14,5.273362002981086e-05,0.00026571104418661614
10471,2,2,394.54,767.52,3.843663213138621e-05,3.673555231310429e-06
12171,3,4,535.18,722.2,8.389859704375303e-05,0.0001456744896903646
16990,5,6,1384.56,2612.1600000000003,5.728950946512497e-05,6.555933142465207e-05
3202,5,6,1618.31,1018.2,0.00011042172892587033,0.00013223439940003736
3848,5,5,1189.25,1874.1,4.321760337612973e-05,8.530133106785687e-05
11171,3,3,700.24,1500.57,3.910984150655829e-05,1.7948567547162236e-05
3203,4,5,1417.31,684.0999999999999,5.1819134677493224e-05,9.641586411120696e-05
4225,5,5,1329.56,810.25,3.7255168241889944e-05,0.0001395533374362553
9336,12,16,2671.9,3064.0,6.798194941913851e-05,0.00030470773122480194
12859,4,5,848.82,2956.3,2.9632652862091784e-05,7.531645219740105e-05
14790,6,6,1701.1000000000001,1550.7,9.956687951286818e-05,0.00011413305661170683
3205,4,5,1353.84,696.0500000000001,2.543311330313224e-05,0.0001516036179911797
3509,3,5,571.15,693.5500000000001,2.2852034249997075e-05,3.08493035133266e-05
4630,5,6,1437.63,1296.0,3.973043133792662e-05,0.00011350506228631214
16350,3,7,891.5500000000001,1330.0,1.9833291238433087e-05,6.966169585043429e-06
3206,5,5,1623.69,519.75,3.9299280396147094e-05,0.00013039747475629963
3907,5,5,1456.55,1330.05,4.0719350357250225e-05,2.406663715992531e-05
6508,4,7,545.1500000000001,2664.2700000000004,4.0406754680615166e-05,3.936793842002357e-05
3207,5,5,1711.09,868.3499999999999,2.6512928751877433e-05,3.305502115456356e-05
6057,7,8,2880.18,1228.67,4.0481601708904674e-05,8.354459535570584e-05
11899,3,4,938.64,1598.56,2.091600526356232e-05,0.00011807440196619707
17503,5,8,1351.8300000000002,1356.88,2.3961076448661244e-05,6.0855495511585986e-05
18931,10,2,2141.2,1083.68,7.816723582105334e-05,0.0001540067785476224
19787,21,5,5921.6900000000005,1874.8500000000001,0.00017741678731534642,0.00024396189702948238
3208,5,5,957.3100000000001,784.4499999999999,3.564119158668044e-05,3.0155264961208168e-05
12490,4,4,1006.5900000000001,1425.76,3.814604331009857e-05,1.8433934800962174e-05
14713,5,6,1210.42,1352.82,3.479394578577785e-05,8.492453977718912e-05
3209,5,7,1565.43,1217.9299999999998,3.023869140779575e-05,0.00032641972060618615
9395,13,4,3614.1099999999997,601.68,9.429689856689746e-05,9.904569866625851e-05
13190,7,7,1743.01,3202.129999999999,3.6994420994600866e-05,4.2731215094193075e-05
3210,5,5,938.7800000000001,868.9,4.328977905482455e-05,6.28769877070767e-05
5607,3,6,688.3,1231.14,2.360811241115557e-05,6.945629675476596e-05
8309,5,10,1051.78,1116.1,2.944723595186689e-05,0.00030268832483664176
3211,4,5,1464.3100000000002,707.45,2.822504601334029e-05,4.774138543063921e-05
3708,4,5,1350.7400000000002,1632.7,2.9404152272934342e-05,3.254154724753811e-05
9861,32,13,8804.789999999999,3044.4700000000003,0.00041692276502640157,0.0013206786041652253
13490,5,5,1360.0,546.35,5.6578983771392094e-05,5.138506301507346e-05
13614,4,5,657.85,1158.15,2.3529642866810727e-05,2.3727752942827253e-05
5619,4,6,809.07,2136.48,3.52168421109141e-05,0.00012101471073403181
5648,6,6,1290.6000000000001,2094.78,4.657823329277081e-05,2.563069819249358e-05
6543,4,2,857.3599999999999,794.66,6.396097794287419e-05,4.822757280514539e-05
14941,2,6,251.13,3099.1799999999994,2.0824053733307923e-05,9.654327672474172e-06
3214,4,5,736.9,818.0500000000001,2.9252053463712055e-05,6.327647129360003e-05
5290,6,6,731.6500000000001,1155.84,3.2741862052544525e-05,0.00035211804709381643
16937,7,8,1561.3,3628.32,9.779442598197838e-05,6.56265489585411e-05
18533,9,12,2686.3399999999997,4593.790000000002,9.468128306141865e-05,0.00017765774620546066
5993,4,7,1007.3999999999999,1497.0200000000004,2.6340623082643747e-05,2.3958240738280862e-05
6409,6,3,1336.7900000000002,1151.3700000000001,6.055721320112517e-05,4.077983442523897e-05
3224,3,5,882.32,633.1,2.1507104220915626e-05,8.949960867337564e-05
8888,10,3,2880.34,1353.33,6.296394431262285e-05,6.515038458581552e-05
13931,5,5,1069.42,1590.5,2.9983135966148958e-05,0.0003983791456339232
16407,6,7,1215.81,1649.1999999999998,4.328143414815828e-05,0.0003396650472583428
11470,3,4,343.74,567.0,1.970189868275703e-05,7.385303945456256e-06
16271,5,8,919.3799999999999,1025.46,3.387547034087934e-05,0.0005266465216222856
17834,9,1,2529.7699999999995,210.75,6.112186756958304e-05,8.211544839107436e-06
3218,3,5,898.9200000000001,640.25,3.053589057794703e-05,2.9104354131112934e-05
3997,4,5,1050.0900000000001,1904.75,3.074274877432562e-05,7.157437080289937e-06
17904,5,1,1444.1499999999999,251.22,3.9545666285646314e-05,2.9296244471196e-06
19538,15,13,4250.92,1419.99,0.00013560257120897473,0.0006039788462046516
3220,3,5,1385.79,943.3,1.9719367402108352e-05,3.58106545714159e-05
4962,5,6,1460.58,3165.12,7.586456043117845e-05,5.379643780260374e-05
8381,4,10,1443.1299999999999,1802.4,2.195432287874083e-05,9.996756971587762e-05
9480,15,6,4315.03,1132.02,9.34203337016393e-05,0.0003128150200154335
3221,5,5,1894.55,671.1,3.047816120111275e-05,0.0001327893093983459
10750,2,4,333.33000000000004,1483.9,1.7906308135532983e-05,1.9876525433443517e-05
17713,9,9,2323.92,2228.94,6.665762270651334e-05,0.00011981389259638927
3222,2,2,577.52,282.66,1.6636173547194083e-05,1.2822801786495183e-06
8305,10,6,2629.85,644.28,6.0152928343875e-05,0.0001544187157655377
9396,16,3,5266.43,486.65999999999997,0.00014906396232761826,0.0019910817224432246
3223,4,5,1211.19,664.85,2.292299617778681e-05,9.001219660296365e-06
7240,6,8,2120.75,961.84,3.720419482441086e-05,4.888362388125443e-05
19633,16,5,4851.29,1763.3000000000002,0.00011795057664030147,0.0001779590157092978
15208,5,6,1207.16,852.0,3.8811030331969234e-05,0.0001417426753883777
3225,1,4,194.71,748.0,1.767534415460015e-05,7.999729485124089e-06
3226,2,5,416.74,721.8000000000001,1.4199039817371948e-05,3.959276185012111e-05
4603,5,6,867.22,1927.0200000000002,2.616505968851593e-05,2.150279145818796e-05
10971,2,3,504.05,1534.23,1.286218650710166e-05,9.900509475151488e-06
14096,4,5,1024.8400000000001,760.8,3.0168010612322544e-05,2.0809833913706965e-05
3227,3,5,1183.05,767.05,3.629215955337287e-05,3.866145370651869e-05
9496,13,21,3349.93,2207.15,7.068558925043717e-05,0.00135290133176016
3228,5,5,1902.0300000000002,700.65,4.276584655731666e-05,0.00021172259143430088
12178,2,4,301.53999999999996,695.64,2.2454662875381466e-05,5.040637946080251e-05
15801,4,6,972.9300000000001,2010.6,2.6710390444554404e-05,4.3444743569245726e-05
3407,3,5,660.75,767.8499999999999,2.2396957082580598e-05,1.2953855147087807e-05
9079,14,7,3496.719999999999,3934.209999999999,7.530581326824403e-05,0.0003478354832273092
3230,4,5,1303.04,701.8000000000001,3.4734493172938424e-05,4.672693128969628e-05
7100,5,4,1456.25,1660.08,3.847655356339255e-05,3.419872123351373e-05
11951,4,4,772.14,1381.68,2.9660226991078332e-05,4.1938836046088964e-05
3231,0,5,0.0,947.45,7.594380909058501e-06,0.0
3677,2,5,535.0699999999999,1242.5,1.3473107979203064e-05,1.4308051274631541e-05
18719,8,12,2279.2200000000003,3642.8400000000006,3.971969265719177e-05,0.00010046968938978461
3232,4,5,1127.0300000000002,640.1,3.693440498674786e-05,0.0001687710916824267
12255,4,4,722.76,742.4,3.6827771747495125e-05,3.4647995491033048e-06
13296,4,5,976.4000000000001,993.75,2.991386504854584e-05,6.0486261212444395e-06
18211,9,9,2681.46,1582.3799999999997,5.046633581753652e-05,0.0004093057105742371
3233,4,5,1018.8199999999999,848.3,5.709132906829904e-05,7.162767835700842e-05
16446,3,7,789.77,2351.86,2.6781947868767888e-05,0.00015991451014609373
16579,6,7,2212.98,2357.95,4.740569694602225e-05,8.637570449973596e-05
3234,4,6,1026.19,728.4599999999999,3.893224540388205e-05,9.078891031250734e-05
4291,3,5,388.77,597.5500000000001,2.3159989300725087e-05,2.4902899050126938e-05
4972,4,6,998.25,3359.8200000000006,2.486991109107465e-05,6.290894002521692e-05
6459,2,7,305.48,1400.77,1.8820504554946305e-05,5.7090919449503456e-05
13894,3,5,605.9200000000001,1277.2,2.560843182214247e-05,2.2304629078532923e-05
3235,5,5,1642.08,954.55,2.8919203890094843e-05,1.8116433252677448e-05
8961,12,4,2628.92,2186.23,0.0001140265543256566,5.543975613165833e-05
15481,4,6,888.1000000000001,1122.66,2.7842798952446677e-05,0.00014900989384618305
19519,9,5,2355.7000000000003,818.15,4.857433065223472e-05,0.0004908320483720738
