alert_id,week,run_step,account_id,risk_level,risk_score,evidence_strength,families_fired,alert_weeks_to_date,risk_category,primary_signal,supporting_signals,fired_signals,evidence,transaction_value,transaction_count,status,period
ALT-W13-09997,13,91,9997,HIGH,99.837,Strong,4,9,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor","TXN-01, VEL-01, BEH-02, NET-01, NET-02",weekly transaction count = 18 (contribution +4.56) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.727 (contribution +0.06),5298.34,18.0,New,test
ALT-W13-19997,13,91,19997,HIGH,99.809,Strong,4,6,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 14 (contribution +4.03) [VEL-01 fired] | circular-flow participation = 1 (contribution +0.35) [AML-03 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.714 (contribution +0.06),4508.4,14.0,New,test
ALT-W13-09991,13,91,9991,HIGH,99.8,Strong,4,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 17 (contribution +4.44) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],5415.82,17.0,New,test
ALT-W13-19992,13,91,19992,HIGH,99.798,Strong,4,8,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 16 (contribution +4.31) [VEL-01 fired] | velocity vs own history = 1.833 (contribution +0.08) | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],5300.530000000001,16.0,New,test
ALT-W13-19996,13,91,19996,HIGH,99.793,Strong,3,6,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | velocity vs own history = 2.105 (contribution +0.13) | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],3336.67,15.0,New,test
ALT-W13-09980,13,91,9980,HIGH,99.774,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-01, NET-02",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.485 (contribution +0.01),4664.43,15.0,New,test
ALT-W13-09995,13,91,9995,HIGH,99.773,Strong,4,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4708.290000000001,15.0,New,test
ALT-W13-09996,13,91,9996,HIGH,99.766,Strong,4,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4737.98,15.0,New,test
ALT-W13-09686,13,91,9686,HIGH,99.759,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-01, BEH-02, NET-02",weekly transaction count = 12 (contribution +3.71) [VEL-01 fired] | velocity vs own history = 4.206 (contribution +0.40) [BEH-01 fired] | distinct receivers (28d) = 10 (contribution +0.04) [NET-02 fired],1842.2600000000002,12.0,New,test
ALT-W13-09987,13,91,9987,HIGH,99.759,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4125.530000000001,15.0,New,test
ALT-W13-09990,13,91,9990,HIGH,99.759,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 15 (contribution +4.18) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],3531.21,15.0,New,test
ALT-W13-19980,13,91,19980,HIGH,99.759,Strong,4,7,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 14 (contribution +4.03) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.731 (contribution +0.06),3180.48,14.0,New,test
ALT-W13-09981,13,91,9981,HIGH,99.755,Strong,3,8,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 14 (contribution +4.03) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.596 (contribution +0.04),3322.06,14.0,New,test
ALT-W13-19981,13,91,19981,HIGH,99.71,Strong,4,6,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | circular-flow participation = 1 (contribution +0.35) [AML-03 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.479 (contribution +0.01),3835.7,11.0,New,test
ALT-W13-19994,13,91,19994,HIGH,99.708,Strong,4,6,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 13 (contribution +3.88) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.426 (contribution +0.00),4196.42,13.0,New,test
ALT-W13-19984,13,91,19984,MEDIUM,99.7,Strong,3,8,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 13 (contribution +3.88) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4233.46,13.0,New,test
ALT-W13-19986,13,91,19986,MEDIUM,99.662,Strong,3,7,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-01, NET-02",weekly transaction count = 12 (contribution +3.71) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4186.08,12.0,New,test
ALT-W13-09960,13,91,9960,MEDIUM,99.64,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | velocity vs own history = 2.25 (contribution +0.16),1485.06,11.0,New,test
ALT-W13-09965,13,91,9965,MEDIUM,99.638,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-01, BEH-02, NET-01, NET-03",weekly transaction count = 10 (contribution +3.34) [VEL-01 fired] | velocity vs own history = 3.536 (contribution +0.33) [BEH-01 fired],2401.66,10.0,New,test
ALT-W13-18930,13,91,18930,MEDIUM,99.627,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, NET-02 Fan-out distributor","VEL-01, BEH-01, NET-02",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired] | velocity vs own history = 4.8 (contribution +0.46) [BEH-01 fired] | distinct receivers (28d) = 8 (contribution +0.04) [NET-02 fired],1607.3200000000002,9.0,New,test
ALT-W13-19982,13,91,19982,MEDIUM,99.624,Strong,3,6,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.459 (contribution +0.01),3512.53,11.0,New,test
ALT-W13-19983,13,91,19983,MEDIUM,99.624,Strong,3,6,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-01, NET-02",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired] | velocity vs own history = 1.455 (contribution +0.01),3492.64,11.0,New,test
ALT-W13-19751,13,91,19751,MEDIUM,99.622,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,NET-02 Fan-out distributor,"VEL-01, NET-02",weekly transaction count = 10 (contribution +3.34) [VEL-01 fired] | velocity vs own history = 2.75 (contribution +0.23) | distinct receivers (28d) = 8 (contribution +0.04) [NET-02 fired],1359.06,10.0,New,test
ALT-W13-09983,13,91,9983,MEDIUM,99.62,Strong,4,6,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst, NET-02 Fan-out distributor","TXN-01, VEL-01, BEH-02, NET-02",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],4069.7200000000003,11.0,New,test
ALT-W13-09978,13,91,9978,MEDIUM,99.606,Strong,3,8,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-01, NET-02",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],3866.38,11.0,New,test
ALT-W13-19160,13,91,19160,MEDIUM,99.603,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, AML-01 Rapid pass-through","VEL-01, BEH-01, AML-01",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired] | velocity vs own history = 3.846 (contribution +0.37) [BEH-01 fired] | distinct receivers (28d) = 4 (contribution +0.02),1854.63,9.0,New,test
ALT-W13-18693,13,91,18693,MEDIUM,99.595,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired] | velocity vs own history = 3.667 (contribution +0.35) [BEH-01 fired] | distinct receivers (28d) = 4 (contribution +0.02),1342.24,9.0,New,test
ALT-W13-09989,13,91,9989,MEDIUM,99.58,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 11 (contribution +3.53) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],2643.85,11.0,New,test
ALT-W13-09982,13,91,9982,MEDIUM,99.566,Strong,3,8,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 10 (contribution +3.34) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],3670.67,10.0,New,test
ALT-W13-19985,13,91,19985,MEDIUM,99.534,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 10 (contribution +3.34) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],2932.9300000000003,10.0,New,test
ALT-W13-19988,13,91,19988,MEDIUM,99.533,Strong,3,7,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 10 (contribution +3.34) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],3716.4100000000003,10.0,New,test
ALT-W13-05005,13,91,5005,MEDIUM,99.521,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 4.05 (contribution +0.39) [BEH-01 fired] | distinct receivers (28d) = 4 (contribution +0.02),1642.3899999999999,8.0,New,test
ALT-W13-12333,13,91,12333,MEDIUM,99.478,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 6.222 (contribution +0.58) [BEH-01 fired] | distinct receivers (28d) = 4 (contribution +0.02),380.94000000000005,7.0,New,test
ALT-W13-09986,13,91,9986,MEDIUM,99.473,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-02, NET-03",weekly transaction count = 10 (contribution +3.34) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],2575.9300000000003,10.0,New,test
ALT-W13-19959,13,91,19959,MEDIUM,99.472,Strong,3,3,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector","VEL-01, BEH-02, NET-01",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired] | velocity vs own history = 2 (contribution +0.11),2464.53,9.0,New,test
ALT-W13-08847,13,91,8847,MEDIUM,99.47,Moderate,1,2,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 3.24 (contribution +0.30) | distinct receivers (28d) = 4 (contribution +0.02),1586.53,8.0,New,test
ALT-W13-09894,13,91,9894,MEDIUM,99.441,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector","VEL-01, BEH-02, NET-01",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 3.176 (contribution +0.29),2608.23,8.0,New,test
ALT-W13-09964,13,91,9964,MEDIUM,99.436,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector","VEL-01, BEH-02, NET-01",weekly transaction count = 8 (contribution +2.89) [VEL-01 fired] | velocity vs own history = 3.115 (contribution +0.28),2265.66,8.0,New,test
ALT-W13-08601,13,91,8601,LOW,99.375,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-01 Velocity spike vs own baseline, BEH-02 New-counterparty burst","VEL-01, BEH-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 4 (contribution +0.38) [BEH-01 fired] | distinct receivers (28d) = 6 (contribution +0.03),2389.76,7.0,New,test
ALT-W13-19987,13,91,19987,LOW,99.367,Strong,4,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, NET-01, NET-02, NET-03",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],2467.2400000000002,9.0,New,test
ALT-W13-09985,13,91,9985,LOW,99.349,Strong,3,9,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-01, NET-02",weekly transaction count = 9 (contribution +3.13) [VEL-01 fired] | distinct receivers (28d) = 28 (contribution +0.07) [NET-02 fired],2907.86,9.0,New,test
ALT-W13-07143,13,91,7143,LOW,99.255,Limited,1,1,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.2 (contribution +0.29) | distinct receivers (28d) = 4 (contribution +0.02),1043.96,7.0,New,test
ALT-W13-19678,13,91,19678,LOW,99.234,Moderate,1,2,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3.13 (contribution +0.28) | distinct receivers (28d) = 2 (contribution +0.01),651.25,7.0,New,test
ALT-W13-06450,13,91,6450,LOW,99.224,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,AML-03 Circular flow,"VEL-01, AML-03",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | circular-flow participation = 1 (contribution +0.35) [AML-03 fired] | velocity vs own history = 2.655 (contribution +0.22) | distinct receivers (28d) = 2 (contribution +0.01),398.44,6.0,New,test
ALT-W13-19526,13,91,19526,LOW,99.215,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst","TXN-01, VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.783 (contribution +0.24) | distinct receivers (28d) = 6 (contribution +0.03),1612.1599999999999,7.0,New,test
ALT-W13-09432,13,91,9432,LOW,99.208,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,NET-03 Flow centrality (PageRank),"VEL-01, NET-03",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 3 (contribution +0.26),604.43,7.0,New,test
ALT-W13-18603,13,91,18603,LOW,99.192,Limited,1,1,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.667 (contribution +0.22) | distinct receivers (28d) = 5 (contribution +0.03),567.9699999999999,7.0,New,test
ALT-W13-19525,13,91,19525,LOW,99.188,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.581 (contribution +0.21) | distinct receivers (28d) = 8 (contribution +0.04) [NET-02 fired],1490.63,7.0,New,test
ALT-W13-09818,13,91,9818,LOW,99.186,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.571 (contribution +0.21) | distinct receivers (28d) = 7 (contribution +0.03) [NET-02 fired],2453.96,7.0,New,test
ALT-W13-09190,13,91,9190,LOW,99.174,Moderate,1,2,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.5 (contribution +0.19) | distinct receivers (28d) = 4 (contribution +0.02),1004.9,7.0,New,test
ALT-W13-17971,13,91,17971,LOW,99.162,Moderate,1,2,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.545 (contribution +0.20) | distinct receivers (28d) = 2 (contribution +0.01),707.79,7.0,New,test
ALT-W13-06099,13,91,6099,LOW,99.158,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 5.25 (contribution +0.50) [BEH-01 fired],207.66,6.0,New,test
ALT-W13-09609,13,91,9609,LOW,99.155,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-02 Fan-out distributor","VEL-01, BEH-02, NET-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.286 (contribution +0.16) | distinct receivers (28d) = 7 (contribution +0.03) [NET-02 fired],2546.07,7.0,New,test
ALT-W13-19767,13,91,19767,LOW,99.144,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"TXN-01 Large transaction, BEH-02 New-counterparty burst","TXN-01, VEL-01, BEH-02",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.207 (contribution +0.15) | distinct receivers (28d) = 6 (contribution +0.03),2380.2000000000003,7.0,New,test
ALT-W13-14177,13,91,14177,LOW,99.135,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.846 (contribution +0.46) [BEH-01 fired] | distinct receivers (28d) = 2 (contribution +0.01),183.0,6.0,New,test
ALT-W13-14144,13,91,14144,LOW,99.122,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.846 (contribution +0.46) [BEH-01 fired],150.59,6.0,New,test
ALT-W13-00553,13,91,553,LOW,99.105,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.667 (contribution +0.45) [BEH-01 fired],313.95000000000005,6.0,New,test
ALT-W13-13275,13,91,13275,LOW,99.105,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.667 (contribution +0.45) [BEH-01 fired],223.17000000000002,6.0,New,test
ALT-W13-06554,13,91,6554,LOW,99.095,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.375 (contribution +0.42) [BEH-01 fired] | distinct receivers (28d) = 3 (contribution +0.01),372.26,6.0,New,test
ALT-W13-09963,13,91,9963,LOW,99.086,Moderate,3,2,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.256 (contribution +0.16),2069.4,7.0,New,test
ALT-W13-19934,13,91,19934,LOW,99.079,Moderate,1,2,Velocity anomaly,VEL-01 High absolute velocity,,VEL-01,weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.105 (contribution +0.13),606.1,7.0,New,test
ALT-W13-09694,13,91,9694,LOW,99.077,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.667 (contribution +0.45) [BEH-01 fired],343.79999999999995,6.0,New,test
ALT-W13-08190,13,91,8190,LOW,99.075,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 4.308 (contribution +0.41) [BEH-01 fired] | distinct receivers (28d) = 2 (contribution +0.01),427.15999999999997,6.0,New,test
ALT-W13-09962,13,91,9962,LOW,99.03,Limited,3,1,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector","VEL-01, BEH-02, NET-01",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 2.051 (contribution +0.12),1747.9,7.0,New,test
ALT-W13-04227,13,91,4227,LOW,99.016,Limited,2,1,Velocity anomaly,VEL-01 High absolute velocity,BEH-01 Velocity spike vs own baseline,"VEL-01, BEH-01",weekly transaction count = 6 (contribution +2.33) [VEL-01 fired] | velocity vs own history = 3.889 (contribution +0.37) [BEH-01 fired] | distinct receivers (28d) = 2 (contribution +0.01),122.28,6.0,New,test
ALT-W13-09976,13,91,9976,LOW,99.006,Strong,3,4,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, NET-01 Fan-in collector, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, NET-01, NET-03",weekly transaction count = 7 (contribution +2.63) [VEL-01 fired] | velocity vs own history = 1.913 (contribution +0.10),2192.87,7.0,New,test
ALT-W14-09998,14,98,9998,CRITICAL,100.0,Strong,4,10,Velocity anomaly,VEL-01 High absolute velocity,"BEH-02 New-counterparty burst, AML-01 Rapid pass-through, AML-03 Circular flow, NET-01 Fan-in collector, NET-02 Fan-out distributor, NET-03 Flow centrality (PageRank)","VEL-01, BEH-02, AML-01, AML-03, NET-01, NET-02, NET-03",weekly transaction count = 36 (contribution +6.04) [VEL-01 fired] | circular-flow participation = 4 (contribution +0.81) [AML-03 fired] | distinct receivers (28d) = 55 (contribution +0.09) [NET-02 fired] | velocity vs own history = 1.779 (contribution +0.07),10674.46,36.0,New,test
